# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-11-17 19:39:36 -05:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01116500 PAWTUXET RIVER AT CRANSTON, RI
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01116500
#    TS_ID       Parameter Description
#    66424       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	66424_00060	66424_00060_cd
USGS	01116500	2020-10-26 05:00	EDT	87.8	A
USGS	01116500	2020-10-26 05:15	EDT	85.5	A
USGS	01116500	2020-10-26 05:30	EDT	85.5	A
USGS	01116500	2020-10-26 05:45	EDT	85.5	A
USGS	01116500	2020-10-26 06:00	EDT	85.5	A
USGS	01116500	2020-10-26 06:15	EDT	85.5	A
USGS	01116500	2020-10-26 06:30	EDT	85.5	A
USGS	01116500	2020-10-26 06:45	EDT	85.5	A
USGS	01116500	2020-10-26 07:00	EDT	85.5	A
USGS	01116500	2020-10-26 07:15	EDT	85.5	A
USGS	01116500	2020-10-26 07:30	EDT	85.5	A
USGS	01116500	2020-10-26 07:45	EDT	85.5	A
USGS	01116500	2020-10-26 08:00	EDT	85.5	A
USGS	01116500	2020-10-26 08:15	EDT	85.5	A
USGS	01116500	2020-10-26 08:30	EDT	85.5	A
USGS	01116500	2020-10-26 08:45	EDT	85.5	A
USGS	01116500	2020-10-26 09:00	EDT	85.5	A
USGS	01116500	2020-10-26 09:15	EDT	85.5	A
USGS	01116500	2020-10-26 09:30	EDT	85.5	A
USGS	01116500	2020-10-26 09:45	EDT	85.5	A
USGS	01116500	2020-10-26 10:00	EDT	85.5	A
USGS	01116500	2020-10-26 10:15	EDT	87.8	A
USGS	01116500	2020-10-26 10:30	EDT	87.8	A
USGS	01116500	2020-10-26 10:45	EDT	87.8	A
USGS	01116500	2020-10-26 11:00	EDT	87.8	A
USGS	01116500	2020-10-26 11:15	EDT	87.8	A
USGS	01116500	2020-10-26 11:30	EDT	87.8	A
USGS	01116500	2020-10-26 11:45	EDT	90.1	A
USGS	01116500	2020-10-26 12:00	EDT	90.1	A
USGS	01116500	2020-10-26 12:15	EDT	90.1	A
USGS	01116500	2020-10-26 12:30	EDT	90.1	A
USGS	01116500	2020-10-26 12:45	EDT	90.1	A
USGS	01116500	2020-10-26 13:00	EDT	90.1	A
USGS	01116500	2020-10-26 13:15	EDT	90.1	A
USGS	01116500	2020-10-26 13:30	EDT	90.1	A
USGS	01116500	2020-10-26 13:45	EDT	90.1	A
USGS	01116500	2020-10-26 14:00	EDT	90.1	A
USGS	01116500	2020-10-26 14:15	EDT	90.1	A
USGS	01116500	2020-10-26 14:30	EDT	92.5	A
USGS	01116500	2020-10-26 14:45	EDT	92.5	A
USGS	01116500	2020-10-26 15:00	EDT	92.5	A
USGS	01116500	2020-10-26 15:15	EDT	92.5	A
USGS	01116500	2020-10-26 15:30	EDT	92.5	A
USGS	01116500	2020-10-26 15:45	EDT	92.5	A
USGS	01116500	2020-10-26 16:00	EDT	92.5	A
USGS	01116500	2020-10-26 16:15	EDT	92.5	A
USGS	01116500	2020-10-26 16:30	EDT	92.5	A
USGS	01116500	2020-10-26 16:45	EDT	92.5	A
USGS	01116500	2020-10-26 17:00	EDT	92.5	A
USGS	01116500	2020-10-26 17:15	EDT	92.5	A
USGS	01116500	2020-10-26 17:30	EDT	92.5	A
USGS	01116500	2020-10-26 17:45	EDT	92.5	A
USGS	01116500	2020-10-26 18:00	EDT	92.5	A
USGS	01116500	2020-10-26 18:15	EDT	92.5	A
USGS	01116500	2020-10-26 18:30	EDT	92.5	A
USGS	01116500	2020-10-26 18:45	EDT	92.5	A
USGS	01116500	2020-10-26 19:00	EDT	92.5	A
USGS	01116500	2020-10-26 19:15	EDT	92.5	A
USGS	01116500	2020-10-26 19:30	EDT	92.5	A
USGS	01116500	2020-10-26 19:45	EDT	92.5	A
USGS	01116500	2020-10-26 20:00	EDT	92.5	A
USGS	01116500	2020-10-26 20:15	EDT	92.5	A
USGS	01116500	2020-10-26 20:30	EDT	92.5	A
USGS	01116500	2020-10-26 20:45	EDT	92.5	A
USGS	01116500	2020-10-26 21:00	EDT	92.5	A
USGS	01116500	2020-10-26 21:15	EDT	92.5	A
USGS	01116500	2020-10-26 21:30	EDT	94.9	A
USGS	01116500	2020-10-26 21:45	EDT	94.9	A
USGS	01116500	2020-10-26 22:00	EDT	94.9	A
USGS	01116500	2020-10-26 22:15	EDT	94.9	A
USGS	01116500	2020-10-26 22:30	EDT	94.9	A
USGS	01116500	2020-10-26 22:45	EDT	94.9	A
USGS	01116500	2020-10-26 23:00	EDT	94.9	A
USGS	01116500	2020-10-26 23:15	EDT	94.9	A
USGS	01116500	2020-10-26 23:30	EDT	94.9	A
USGS	01116500	2020-10-26 23:45	EDT	94.9	A
USGS	01116500	2020-10-27 00:00	EDT	94.9	A
USGS	01116500	2020-10-27 00:15	EDT	94.9	A
USGS	01116500	2020-10-27 00:30	EDT	94.9	A
USGS	01116500	2020-10-27 00:45	EDT	94.9	A
USGS	01116500	2020-10-27 01:00	EDT	94.9	A
USGS	01116500	2020-10-27 01:15	EDT	94.9	A
USGS	01116500	2020-10-27 01:30	EDT	94.9	A
USGS	01116500	2020-10-27 01:45	EDT	94.9	A
USGS	01116500	2020-10-27 02:00	EDT	92.5	A
USGS	01116500	2020-10-27 02:15	EDT	92.5	A
USGS	01116500	2020-10-27 02:30	EDT	92.5	A
USGS	01116500	2020-10-27 02:45	EDT	92.5	A
USGS	01116500	2020-10-27 03:00	EDT	92.5	A
USGS	01116500	2020-10-27 03:15	EDT	92.5	A
USGS	01116500	2020-10-27 03:30	EDT	92.5	A
USGS	01116500	2020-10-27 03:45	EDT	90.1	A
USGS	01116500	2020-10-27 04:00	EDT	90.1	A
USGS	01116500	2020-10-27 04:15	EDT	90.1	A
USGS	01116500	2020-10-27 04:30	EDT	90.1	A
USGS	01116500	2020-10-27 04:45	EDT	90.1	A
USGS	01116500	2020-10-27 05:00	EDT	90.1	A
USGS	01116500	2020-10-27 05:15	EDT	90.1	A
USGS	01116500	2020-10-27 05:30	EDT	90.1	A
USGS	01116500	2020-10-27 05:45	EDT	87.8	A
USGS	01116500	2020-10-27 06:00	EDT	87.8	A
USGS	01116500	2020-10-27 06:15	EDT	87.8	A
USGS	01116500	2020-10-27 06:30	EDT	87.8	A
USGS	01116500	2020-10-27 06:45	EDT	87.8	A
USGS	01116500	2020-10-27 07:00	EDT	87.8	A
USGS	01116500	2020-10-27 07:15	EDT	87.8	A
USGS	01116500	2020-10-27 07:30	EDT	87.8	A
USGS	01116500	2020-10-27 07:45	EDT	87.8	A
USGS	01116500	2020-10-27 08:00	EDT	87.8	A
USGS	01116500	2020-10-27 08:15	EDT	87.8	A
USGS	01116500	2020-10-27 08:30	EDT	87.8	A
USGS	01116500	2020-10-27 08:45	EDT	87.8	A
USGS	01116500	2020-10-27 09:00	EDT	87.8	A
USGS	01116500	2020-10-27 09:15	EDT	87.8	A
USGS	01116500	2020-10-27 09:30	EDT	87.8	A
USGS	01116500	2020-10-27 09:45	EDT	87.8	A
USGS	01116500	2020-10-27 10:00	EDT	90.1	A
USGS	01116500	2020-10-27 10:15	EDT	90.1	A
USGS	01116500	2020-10-27 10:30	EDT	90.1	A
USGS	01116500	2020-10-27 10:45	EDT	90.1	A
USGS	01116500	2020-10-27 11:00	EDT	90.1	A
USGS	01116500	2020-10-27 11:15	EDT	90.1	A
USGS	01116500	2020-10-27 11:30	EDT	90.1	A
USGS	01116500	2020-10-27 11:45	EDT	90.1	A
USGS	01116500	2020-10-27 12:00	EDT	92.5	A
USGS	01116500	2020-10-27 12:15	EDT	92.5	A
USGS	01116500	2020-10-27 12:30	EDT	92.5	A
USGS	01116500	2020-10-27 12:45	EDT	92.5	A
USGS	01116500	2020-10-27 13:00	EDT	92.5	A
USGS	01116500	2020-10-27 13:15	EDT	92.5	A
USGS	01116500	2020-10-27 13:30	EDT	92.5	A
USGS	01116500	2020-10-27 13:45	EDT	92.5	A
USGS	01116500	2020-10-27 14:00	EDT	92.5	A
USGS	01116500	2020-10-27 14:15	EDT	92.5	A
USGS	01116500	2020-10-27 14:30	EDT	92.5	A
USGS	01116500	2020-10-27 14:45	EDT	92.5	A
USGS	01116500	2020-10-27 15:00	EDT	92.5	A
USGS	01116500	2020-10-27 15:15	EDT	92.5	A
USGS	01116500	2020-10-27 15:30	EDT	92.5	A
USGS	01116500	2020-10-27 15:45	EDT	92.5	A
USGS	01116500	2020-10-27 16:00	EDT	94.8	A
USGS	01116500	2020-10-27 16:15	EDT	94.8	A
USGS	01116500	2020-10-27 16:30	EDT	94.8	A
USGS	01116500	2020-10-27 16:45	EDT	94.8	A
USGS	01116500	2020-10-27 17:00	EDT	94.8	A
USGS	01116500	2020-10-27 17:15	EDT	94.8	A
USGS	01116500	2020-10-27 17:30	EDT	94.8	A
USGS	01116500	2020-10-27 17:45	EDT	94.8	A
USGS	01116500	2020-10-27 18:00	EDT	94.8	A
USGS	01116500	2020-10-27 18:15	EDT	94.8	A
USGS	01116500	2020-10-27 18:30	EDT	94.8	A
USGS	01116500	2020-10-27 18:45	EDT	94.8	A
USGS	01116500	2020-10-27 19:00	EDT	94.8	A
USGS	01116500	2020-10-27 19:15	EDT	94.8	A
USGS	01116500	2020-10-27 19:30	EDT	94.8	A
USGS	01116500	2020-10-27 19:45	EDT	94.8	A
USGS	01116500	2020-10-27 20:00	EDT	94.8	A
USGS	01116500	2020-10-27 20:15	EDT	94.8	A
USGS	01116500	2020-10-27 20:30	EDT	94.8	A
USGS	01116500	2020-10-27 20:45	EDT	94.8	A
USGS	01116500	2020-10-27 21:00	EDT	94.8	A
USGS	01116500	2020-10-27 21:15	EDT	94.8	A
USGS	01116500	2020-10-27 21:30	EDT	97.2	A
USGS	01116500	2020-10-27 21:45	EDT	97.2	A
USGS	01116500	2020-10-27 22:00	EDT	97.2	A
USGS	01116500	2020-10-27 22:15	EDT	97.2	A
USGS	01116500	2020-10-27 22:30	EDT	97.2	A
USGS	01116500	2020-10-27 22:45	EDT	99.7	A
USGS	01116500	2020-10-27 23:00	EDT	99.7	A
USGS	01116500	2020-10-27 23:15	EDT	99.7	A
USGS	01116500	2020-10-27 23:30	EDT	99.7	A
USGS	01116500	2020-10-27 23:45	EDT	99.7	A
USGS	01116500	2020-10-28 00:00	EDT	99.7	A
USGS	01116500	2020-10-28 00:15	EDT	99.7	A
USGS	01116500	2020-10-28 00:30	EDT	99.7	A
USGS	01116500	2020-10-28 00:45	EDT	99.7	A
USGS	01116500	2020-10-28 01:00	EDT	102	A
USGS	01116500	2020-10-28 01:15	EDT	102	A
USGS	01116500	2020-10-28 01:30	EDT	102	A
USGS	01116500	2020-10-28 01:45	EDT	102	A
USGS	01116500	2020-10-28 02:00	EDT	102	A
USGS	01116500	2020-10-28 02:15	EDT	102	A
USGS	01116500	2020-10-28 02:30	EDT	102	A
USGS	01116500	2020-10-28 02:45	EDT	102	A
USGS	01116500	2020-10-28 03:00	EDT	102	A
USGS	01116500	2020-10-28 03:15	EDT	102	A
USGS	01116500	2020-10-28 03:30	EDT	102	A
USGS	01116500	2020-10-28 03:45	EDT	102	A
USGS	01116500	2020-10-28 04:00	EDT	102	A
USGS	01116500	2020-10-28 04:15	EDT	99.7	A
USGS	01116500	2020-10-28 04:30	EDT	99.7	A
USGS	01116500	2020-10-28 04:45	EDT	99.7	A
USGS	01116500	2020-10-28 05:00	EDT	99.7	A
USGS	01116500	2020-10-28 05:15	EDT	99.7	A
USGS	01116500	2020-10-28 05:30	EDT	99.7	A
USGS	01116500	2020-10-28 05:45	EDT	99.7	A
USGS	01116500	2020-10-28 06:00	EDT	99.7	A
USGS	01116500	2020-10-28 06:15	EDT	99.7	A
USGS	01116500	2020-10-28 06:30	EDT	99.7	A
USGS	01116500	2020-10-28 06:45	EDT	99.7	A
USGS	01116500	2020-10-28 07:00	EDT	99.7	A
USGS	01116500	2020-10-28 07:15	EDT	99.7	A
USGS	01116500	2020-10-28 07:30	EDT	99.7	A
USGS	01116500	2020-10-28 07:45	EDT	99.7	A
USGS	01116500	2020-10-28 08:00	EDT	99.7	A
USGS	01116500	2020-10-28 08:15	EDT	99.7	A
USGS	01116500	2020-10-28 08:30	EDT	99.7	A
USGS	01116500	2020-10-28 08:45	EDT	99.7	A
USGS	01116500	2020-10-28 09:00	EDT	99.7	A
USGS	01116500	2020-10-28 09:15	EDT	99.7	A
USGS	01116500	2020-10-28 09:30	EDT	102	A
USGS	01116500	2020-10-28 09:45	EDT	102	A
USGS	01116500	2020-10-28 10:00	EDT	102	A
USGS	01116500	2020-10-28 10:15	EDT	102	A
USGS	01116500	2020-10-28 10:30	EDT	102	A
USGS	01116500	2020-10-28 10:45	EDT	102	A
USGS	01116500	2020-10-28 11:00	EDT	105	A
USGS	01116500	2020-10-28 11:15	EDT	105	A
USGS	01116500	2020-10-28 11:30	EDT	105	A
USGS	01116500	2020-10-28 11:45	EDT	105	A
USGS	01116500	2020-10-28 12:00	EDT	107	A
USGS	01116500	2020-10-28 12:15	EDT	107	A
USGS	01116500	2020-10-28 12:30	EDT	107	A
USGS	01116500	2020-10-28 12:45	EDT	110	A
USGS	01116500	2020-10-28 13:00	EDT	110	A
USGS	01116500	2020-10-28 13:15	EDT	110	A
USGS	01116500	2020-10-28 13:30	EDT	110	A
USGS	01116500	2020-10-28 13:45	EDT	110	A
USGS	01116500	2020-10-28 14:00	EDT	110	A
USGS	01116500	2020-10-28 14:15	EDT	110	A
USGS	01116500	2020-10-28 14:30	EDT	112	A
USGS	01116500	2020-10-28 14:45	EDT	112	A
USGS	01116500	2020-10-28 15:00	EDT	112	A
USGS	01116500	2020-10-28 15:15	EDT	112	A
USGS	01116500	2020-10-28 15:30	EDT	115	A
USGS	01116500	2020-10-28 15:45	EDT	115	A
USGS	01116500	2020-10-28 16:00	EDT	115	A
USGS	01116500	2020-10-28 16:15	EDT	115	A
USGS	01116500	2020-10-28 16:30	EDT	117	A
USGS	01116500	2020-10-28 16:45	EDT	117	A
USGS	01116500	2020-10-28 17:00	EDT	117	A
USGS	01116500	2020-10-28 17:15	EDT	117	A
USGS	01116500	2020-10-28 17:30	EDT	117	A
USGS	01116500	2020-10-28 17:45	EDT	117	A
USGS	01116500	2020-10-28 18:00	EDT	117	A
USGS	01116500	2020-10-28 18:15	EDT	117	A
USGS	01116500	2020-10-28 18:30	EDT	117	A
USGS	01116500	2020-10-28 18:45	EDT	117	A
USGS	01116500	2020-10-28 19:00	EDT	117	A
USGS	01116500	2020-10-28 19:15	EDT	117	A
USGS	01116500	2020-10-28 19:30	EDT	117	A
USGS	01116500	2020-10-28 19:45	EDT	117	A
USGS	01116500	2020-10-28 20:00	EDT	117	A
USGS	01116500	2020-10-28 20:15	EDT	117	A
USGS	01116500	2020-10-28 20:30	EDT	117	A
USGS	01116500	2020-10-28 20:45	EDT	117	A
USGS	01116500	2020-10-28 21:00	EDT	117	A
USGS	01116500	2020-10-28 21:15	EDT	117	A
USGS	01116500	2020-10-28 21:30	EDT	117	A
USGS	01116500	2020-10-28 21:45	EDT	117	A
USGS	01116500	2020-10-28 22:00	EDT	117	A
USGS	01116500	2020-10-28 22:15	EDT	117	A
USGS	01116500	2020-10-28 22:30	EDT	117	A
USGS	01116500	2020-10-28 22:45	EDT	117	A
USGS	01116500	2020-10-28 23:00	EDT	117	A
USGS	01116500	2020-10-28 23:15	EDT	117	A
USGS	01116500	2020-10-28 23:30	EDT	117	A
USGS	01116500	2020-10-28 23:45	EDT	117	A
USGS	01116500	2020-10-29 00:00	EDT	117	A
USGS	01116500	2020-10-29 00:15	EDT	115	A
USGS	01116500	2020-10-29 00:30	EDT	115	A
USGS	01116500	2020-10-29 00:45	EDT	115	A
USGS	01116500	2020-10-29 01:00	EDT	115	A
USGS	01116500	2020-10-29 01:15	EDT	115	A
USGS	01116500	2020-10-29 01:30	EDT	115	A
USGS	01116500	2020-10-29 01:45	EDT	115	A
USGS	01116500	2020-10-29 02:00	EDT	115	A
USGS	01116500	2020-10-29 02:15	EDT	112	A
USGS	01116500	2020-10-29 02:30	EDT	112	A
USGS	01116500	2020-10-29 02:45	EDT	112	A
USGS	01116500	2020-10-29 03:00	EDT	112	A
USGS	01116500	2020-10-29 03:15	EDT	112	A
USGS	01116500	2020-10-29 03:30	EDT	110	A
USGS	01116500	2020-10-29 03:45	EDT	110	A
USGS	01116500	2020-10-29 04:00	EDT	110	A
USGS	01116500	2020-10-29 04:15	EDT	110	A
USGS	01116500	2020-10-29 04:30	EDT	110	A
USGS	01116500	2020-10-29 04:45	EDT	110	A
USGS	01116500	2020-10-29 05:00	EDT	110	A
USGS	01116500	2020-10-29 05:15	EDT	107	A
USGS	01116500	2020-10-29 05:30	EDT	107	A
USGS	01116500	2020-10-29 05:45	EDT	107	A
USGS	01116500	2020-10-29 06:00	EDT	107	A
USGS	01116500	2020-10-29 06:15	EDT	107	A
USGS	01116500	2020-10-29 06:30	EDT	107	A
USGS	01116500	2020-10-29 06:45	EDT	105	A
USGS	01116500	2020-10-29 07:00	EDT	105	A
USGS	01116500	2020-10-29 07:15	EDT	105	A
USGS	01116500	2020-10-29 07:30	EDT	105	A
USGS	01116500	2020-10-29 07:45	EDT	102	A
USGS	01116500	2020-10-29 08:00	EDT	102	A
USGS	01116500	2020-10-29 08:15	EDT	102	A
USGS	01116500	2020-10-29 08:30	EDT	102	A
USGS	01116500	2020-10-29 08:45	EDT	102	A
USGS	01116500	2020-10-29 09:00	EDT	102	A
USGS	01116500	2020-10-29 09:15	EDT	102	A
USGS	01116500	2020-10-29 09:30	EDT	105	A
USGS	01116500	2020-10-29 09:45	EDT	105	A
USGS	01116500	2020-10-29 10:00	EDT	107	A
USGS	01116500	2020-10-29 10:15	EDT	107	A
USGS	01116500	2020-10-29 10:30	EDT	107	A
USGS	01116500	2020-10-29 10:45	EDT	107	A
USGS	01116500	2020-10-29 11:00	EDT	110	A
USGS	01116500	2020-10-29 11:15	EDT	110	A
USGS	01116500	2020-10-29 11:30	EDT	110	A
USGS	01116500	2020-10-29 11:45	EDT	110	A
USGS	01116500	2020-10-29 12:00	EDT	112	A
USGS	01116500	2020-10-29 12:15	EDT	112	A
USGS	01116500	2020-10-29 12:30	EDT	115	A
USGS	01116500	2020-10-29 12:45	EDT	117	A
USGS	01116500	2020-10-29 13:00	EDT	120	A
USGS	01116500	2020-10-29 13:15	EDT	125	A
USGS	01116500	2020-10-29 13:30	EDT	128	A
USGS	01116500	2020-10-29 13:45	EDT	130	A
USGS	01116500	2020-10-29 14:00	EDT	133	A
USGS	01116500	2020-10-29 14:15	EDT	136	A
USGS	01116500	2020-10-29 14:30	EDT	136	A
USGS	01116500	2020-10-29 14:45	EDT	139	A
USGS	01116500	2020-10-29 15:00	EDT	144	A
USGS	01116500	2020-10-29 15:15	EDT	150	A
USGS	01116500	2020-10-29 15:30	EDT	158	A
USGS	01116500	2020-10-29 15:45	EDT	164	A
USGS	01116500	2020-10-29 16:00	EDT	170	A
USGS	01116500	2020-10-29 16:15	EDT	176	A
USGS	01116500	2020-10-29 16:30	EDT	179	A
USGS	01116500	2020-10-29 16:45	EDT	185	A
USGS	01116500	2020-10-29 17:00	EDT	185	A
USGS	01116500	2020-10-29 17:15	EDT	188	A
USGS	01116500	2020-10-29 17:30	EDT	191	A
USGS	01116500	2020-10-29 17:45	EDT	194	A
USGS	01116500	2020-10-29 18:00	EDT	198	A
USGS	01116500	2020-10-29 18:15	EDT	201	A
USGS	01116500	2020-10-29 18:30	EDT	208	A
USGS	01116500	2020-10-29 18:45	EDT	211	A
USGS	01116500	2020-10-29 19:00	EDT	218	A
USGS	01116500	2020-10-29 19:15	EDT	229	A
USGS	01116500	2020-10-29 19:30	EDT	240	A
USGS	01116500	2020-10-29 19:45	EDT	255	A
USGS	01116500	2020-10-29 20:00	EDT	266	A
USGS	01116500	2020-10-29 20:15	EDT	282	A
USGS	01116500	2020-10-29 20:30	EDT	293	A
USGS	01116500	2020-10-29 20:45	EDT	305	A
USGS	01116500	2020-10-29 21:00	EDT	323	A
USGS	01116500	2020-10-29 21:15	EDT	337	A
USGS	01116500	2020-10-29 21:30	EDT	351	A
USGS	01116500	2020-10-29 21:45	EDT	362	A
USGS	01116500	2020-10-29 22:00	EDT	369	A
USGS	01116500	2020-10-29 22:15	EDT	376	A
USGS	01116500	2020-10-29 22:30	EDT	383	A
USGS	01116500	2020-10-29 22:45	EDT	386	A
USGS	01116500	2020-10-29 23:00	EDT	390	A
USGS	01116500	2020-10-29 23:15	EDT	390	A
USGS	01116500	2020-10-29 23:30	EDT	393	A
USGS	01116500	2020-10-29 23:45	EDT	393	A
USGS	01116500	2020-10-30 00:00	EDT	393	A
USGS	01116500	2020-10-30 00:15	EDT	390	A
USGS	01116500	2020-10-30 00:30	EDT	390	A
USGS	01116500	2020-10-30 00:45	EDT	390	A
USGS	01116500	2020-10-30 01:00	EDT	386	A
USGS	01116500	2020-10-30 01:15	EDT	383	A
USGS	01116500	2020-10-30 01:30	EDT	380	A
USGS	01116500	2020-10-30 01:45	EDT	376	A
USGS	01116500	2020-10-30 02:00	EDT	369	A
USGS	01116500	2020-10-30 02:15	EDT	365	A
USGS	01116500	2020-10-30 02:30	EDT	358	A
USGS	01116500	2020-10-30 02:45	EDT	351	A
USGS	01116500	2020-10-30 03:00	EDT	348	A
USGS	01116500	2020-10-30 03:15	EDT	341	A
USGS	01116500	2020-10-30 03:30	EDT	337	A
USGS	01116500	2020-10-30 03:45	EDT	330	A
USGS	01116500	2020-10-30 04:00	EDT	330	A
USGS	01116500	2020-10-30 04:15	EDT	323	A
USGS	01116500	2020-10-30 04:30	EDT	320	A
USGS	01116500	2020-10-30 04:45	EDT	316	A
USGS	01116500	2020-10-30 05:00	EDT	313	A
USGS	01116500	2020-10-30 05:15	EDT	309	A
USGS	01116500	2020-10-30 05:30	EDT	305	A
USGS	01116500	2020-10-30 05:45	EDT	301	A
USGS	01116500	2020-10-30 06:00	EDT	297	A
USGS	01116500	2020-10-30 06:15	EDT	289	A
USGS	01116500	2020-10-30 06:30	EDT	285	A
USGS	01116500	2020-10-30 06:45	EDT	282	A
USGS	01116500	2020-10-30 07:00	EDT	282	A
USGS	01116500	2020-10-30 07:15	EDT	278	A
USGS	01116500	2020-10-30 07:30	EDT	278	A
USGS	01116500	2020-10-30 07:45	EDT	278	A
USGS	01116500	2020-10-30 08:00	EDT	274	A
USGS	01116500	2020-10-30 08:15	EDT	274	A
USGS	01116500	2020-10-30 08:30	EDT	274	A
USGS	01116500	2020-10-30 08:45	EDT	278	A
USGS	01116500	2020-10-30 09:00	EDT	278	A
USGS	01116500	2020-10-30 09:15	EDT	278	A
USGS	01116500	2020-10-30 09:30	EDT	282	A
USGS	01116500	2020-10-30 09:45	EDT	282	A
USGS	01116500	2020-10-30 10:00	EDT	282	A
USGS	01116500	2020-10-30 10:15	EDT	285	A
USGS	01116500	2020-10-30 10:30	EDT	285	A
USGS	01116500	2020-10-30 10:45	EDT	285	A
USGS	01116500	2020-10-30 11:00	EDT	285	A
USGS	01116500	2020-10-30 11:15	EDT	285	A
USGS	01116500	2020-10-30 11:30	EDT	285	A
USGS	01116500	2020-10-30 11:45	EDT	285	A
USGS	01116500	2020-10-30 12:00	EDT	285	A
USGS	01116500	2020-10-30 12:15	EDT	285	A
USGS	01116500	2020-10-30 12:30	EDT	285	A
USGS	01116500	2020-10-30 12:45	EDT	285	A
USGS	01116500	2020-10-30 13:00	EDT	285	A
USGS	01116500	2020-10-30 13:15	EDT	285	A
USGS	01116500	2020-10-30 13:30	EDT	285	A
USGS	01116500	2020-10-30 13:45	EDT	285	A
USGS	01116500	2020-10-30 14:00	EDT	282	A
USGS	01116500	2020-10-30 14:15	EDT	282	A
USGS	01116500	2020-10-30 14:30	EDT	278	A
USGS	01116500	2020-10-30 14:45	EDT	278	A
USGS	01116500	2020-10-30 15:00	EDT	274	A
USGS	01116500	2020-10-30 15:15	EDT	274	A
USGS	01116500	2020-10-30 15:30	EDT	270	A
USGS	01116500	2020-10-30 15:45	EDT	270	A
USGS	01116500	2020-10-30 16:00	EDT	266	A
USGS	01116500	2020-10-30 16:15	EDT	266	A
USGS	01116500	2020-10-30 16:30	EDT	262	A
USGS	01116500	2020-10-30 16:45	EDT	262	A
USGS	01116500	2020-10-30 17:00	EDT	258	A
USGS	01116500	2020-10-30 17:15	EDT	255	A
USGS	01116500	2020-10-30 17:30	EDT	255	A
USGS	01116500	2020-10-30 17:45	EDT	251	A
USGS	01116500	2020-10-30 18:00	EDT	247	A
USGS	01116500	2020-10-30 18:15	EDT	244	A
USGS	01116500	2020-10-30 18:30	EDT	240	A
USGS	01116500	2020-10-30 18:45	EDT	240	A
USGS	01116500	2020-10-30 19:00	EDT	236	A
USGS	01116500	2020-10-30 19:15	EDT	236	A
USGS	01116500	2020-10-30 19:30	EDT	233	A
USGS	01116500	2020-10-30 19:45	EDT	229	A
USGS	01116500	2020-10-30 20:00	EDT	229	A
USGS	01116500	2020-10-30 20:15	EDT	229	A
USGS	01116500	2020-10-30 20:30	EDT	225	A
USGS	01116500	2020-10-30 20:45	EDT	225	A
USGS	01116500	2020-10-30 21:00	EDT	222	A
USGS	01116500	2020-10-30 21:15	EDT	218	A
USGS	01116500	2020-10-30 21:30	EDT	215	A
USGS	01116500	2020-10-30 21:45	EDT	215	A
USGS	01116500	2020-10-30 22:00	EDT	211	A
USGS	01116500	2020-10-30 22:15	EDT	211	A
USGS	01116500	2020-10-30 22:30	EDT	208	A
USGS	01116500	2020-10-30 22:45	EDT	208	A
USGS	01116500	2020-10-30 23:00	EDT	208	A
USGS	01116500	2020-10-30 23:15	EDT	204	A
USGS	01116500	2020-10-30 23:30	EDT	204	A
USGS	01116500	2020-10-30 23:45	EDT	201	A
USGS	01116500	2020-10-31 00:00	EDT	201	A
USGS	01116500	2020-10-31 00:15	EDT	198	A
USGS	01116500	2020-10-31 00:30	EDT	198	A
USGS	01116500	2020-10-31 00:45	EDT	198	A
USGS	01116500	2020-10-31 01:00	EDT	194	A
USGS	01116500	2020-10-31 01:15	EDT	194	A
USGS	01116500	2020-10-31 01:30	EDT	194	A
USGS	01116500	2020-10-31 01:45	EDT	191	A
USGS	01116500	2020-10-31 02:00	EDT	188	A
USGS	01116500	2020-10-31 02:15	EDT	188	A
USGS	01116500	2020-10-31 02:30	EDT	185	A
USGS	01116500	2020-10-31 02:45	EDT	185	A
USGS	01116500	2020-10-31 03:00	EDT	182	A
USGS	01116500	2020-10-31 03:15	EDT	182	A
USGS	01116500	2020-10-31 03:30	EDT	179	A
USGS	01116500	2020-10-31 03:45	EDT	179	A
USGS	01116500	2020-10-31 04:00	EDT	176	A
USGS	01116500	2020-10-31 04:15	EDT	176	A
USGS	01116500	2020-10-31 04:30	EDT	176	A
USGS	01116500	2020-10-31 04:45	EDT	173	A
USGS	01116500	2020-10-31 05:00	EDT	173	A
USGS	01116500	2020-10-31 05:15	EDT	173	A
USGS	01116500	2020-10-31 05:30	EDT	170	A
USGS	01116500	2020-10-31 05:45	EDT	170	A
