Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000424  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   10951   10952  101.00000  101.00000  102.00000    63   11126   62.50000   63.16667   63.50000
0000425  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   10970   10971  120.00000  120.00000  121.00000    63   11145   62.50000   63.16667   63.50000
0000426  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   10970   10971  120.00000  120.33333  121.00000    63   11145   62.50000   63.16667   63.50000
0000427  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   10970   10971  120.00000  120.66667  121.00000    63   11145   62.50000   63.16667   63.50000
0000428  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   11125   11126  100.00000  100.00000  101.00000    64   11300   63.50000   63.50000   64.50000
0000429  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11125   11126  100.00000  100.33333  101.00000    64   11300   63.50000   63.50000   64.50000
0000430  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11125   11126  100.00000  100.66667  101.00000    64   11300   63.50000   63.50000   64.50000
0000431  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   11126   11127  101.00000  101.00000  102.00000    64   11301   63.50000   63.50000   64.50000
0000432  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   11145   11146  120.00000  120.00000  121.00000    64   11320   63.50000   63.50000   64.50000
0000433  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11145   11146  120.00000  120.33333  121.00000    64   11320   63.50000   63.50000   64.50000
0000434  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11145   11146  120.00000  120.66667  121.00000    64   11320   63.50000   63.50000   64.50000
0000435  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   11125   11126  100.00000  100.00000  101.00000    64   11300   63.50000   63.83333   64.50000
0000436  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   11125   11126  100.00000  100.33333  101.00000    64   11300   63.50000   63.83333   64.50000
0000437  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   11125   11126  100.00000  100.66667  101.00000    64   11300   63.50000   63.83333   64.50000
0000438  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   11126   11127  101.00000  101.00000  102.00000    64   11301   63.50000   63.83333   64.50000
0000439  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   11145   11146  120.00000  120.00000  121.00000    64   11320   63.50000   63.83333   64.50000
0000440  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   11145   11146  120.00000  120.33333  121.00000    64   11320   63.50000   63.83333   64.50000
0000441  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   11145   11146  120.00000  120.66667  121.00000    64   11320   63.50000   63.83333   64.50000
0000442  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   11125   11126  100.00000  100.00000  101.00000    64   11300   63.50000   64.16667   64.50000
0000443  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   11125   11126  100.00000  100.33333  101.00000    64   11300   63.50000   64.16667   64.50000
0000444  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   11125   11126  100.00000  100.66667  101.00000    64   11300   63.50000   64.16667   64.50000
0000445  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   11126   11127  101.00000  101.00000  102.00000    64   11301   63.50000   64.16667   64.50000
0000446  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   11145   11146  120.00000  120.00000  121.00000    64   11320   63.50000   64.16667   64.50000
0000447  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   11145   11146  120.00000  120.33333  121.00000    64   11320   63.50000   64.16667   64.50000
0000448  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   11145   11146  120.00000  120.66667  121.00000    64   11320   63.50000   64.16667   64.50000
0000449  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   11300   11301  100.00000  100.00000  101.00000    65   11475   64.50000   64.50000   65.50000
0000450  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11300   11301  100.00000  100.33333  101.00000    65   11475   64.50000   64.50000   65.50000
0000451  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11300   11301  100.00000  100.66667  101.00000    65   11475   64.50000   64.50000   65.50000
0000452  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   11301   11302  101.00000  101.00000  102.00000    65   11476   64.50000   64.50000   65.50000
0000453  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   11320   11321  120.00000  120.00000  121.00000    65   11495   64.50000   64.50000   65.50000
0000454  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11320   11321  120.00000  120.33333  121.00000    65   11495   64.50000   64.50000   65.50000
0000455  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11320   11321  120.00000  120.66667  121.00000    65   11495   64.50000   64.50000   65.50000
0000456  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   11300   11301  100.00000  100.00000  101.00000    65   11475   64.50000   64.83333   65.50000
0000457  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   11300   11301  100.00000  100.33333  101.00000    65   11475   64.50000   64.83333   65.50000
0000458  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   11300   11301  100.00000  100.66667  101.00000    65   11475   64.50000   64.83333   65.50000
0000459  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   11301   11302  101.00000  101.00000  102.00000    65   11476   64.50000   64.83333   65.50000
0000460  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   11320   11321  120.00000  120.00000  121.00000    65   11495   64.50000   64.83333   65.50000
0000461  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   11320   11321  120.00000  120.33333  121.00000    65   11495   64.50000   64.83333   65.50000
0000462  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   11320   11321  120.00000  120.66667  121.00000    65   11495   64.50000   64.83333   65.50000
0000463  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   11300   11301  100.00000  100.00000  101.00000    65   11475   64.50000   65.16667   65.50000
0000464  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   11300   11301  100.00000  100.33333  101.00000    65   11475   64.50000   65.16667   65.50000
0000465  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   11300   11301  100.00000  100.66667  101.00000    65   11475   64.50000   65.16667   65.50000
0000466  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   11301   11302  101.00000  101.00000  102.00000    65   11476   64.50000   65.16667   65.50000
0000467  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   11320   11321  120.00000  120.00000  121.00000    65   11495   64.50000   65.16667   65.50000
0000468  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   11320   11321  120.00000  120.33333  121.00000    65   11495   64.50000   65.16667   65.50000
0000469  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   11320   11321  120.00000  120.66667  121.00000    65   11495   64.50000   65.16667   65.50000
0000470  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   11475   11476  100.00000  100.00000  101.00000    66   11650   65.50000   65.50000   66.50000
0000471  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11475   11476  100.00000  100.33333  101.00000    66   11650   65.50000   65.50000   66.50000
0000472  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11475   11476  100.00000  100.66667  101.00000    66   11650   65.50000   65.50000   66.50000
0000473  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   11476   11477  101.00000  101.00000  102.00000    66   11651   65.50000   65.50000   66.50000
0000474  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   11495   11496  120.00000  120.00000  121.00000    66   11670   65.50000   65.50000   66.50000
0000475  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11495   11496  120.00000  120.33333  121.00000    66   11670   65.50000   65.50000   66.50000
0000476  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11495   11496  120.00000  120.66667  121.00000    66   11670   65.50000   65.50000   66.50000
0000477  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   11475   11476  100.00000  100.00000  101.00000    66   11650   65.50000   65.83333   66.50000
0000478  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   11475   11476  100.00000  100.33333  101.00000    66   11650   65.50000   65.83333   66.50000
0000479  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   11475   11476  100.00000  100.66667  101.00000    66   11650   65.50000   65.83333   66.50000
0000480  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   11476   11477  101.00000  101.00000  102.00000    66   11651   65.50000   65.83333   66.50000
0000481  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   11495   11496  120.00000  120.00000  121.00000    66   11670   65.50000   65.83333   66.50000
0000482  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   11495   11496  120.00000  120.33333  121.00000    66   11670   65.50000   65.83333   66.50000
0000483  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   11495   11496  120.00000  120.66667  121.00000    66   11670   65.50000   65.83333   66.50000
0000484  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   11475   11476  100.00000  100.00000  101.00000    66   11650   65.50000   66.16667   66.50000
0000485  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   11475   11476  100.00000  100.33333  101.00000    66   11650   65.50000   66.16667   66.50000
0000486  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   11475   11476  100.00000  100.66667  101.00000    66   11650   65.50000   66.16667   66.50000
0000487  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   11476   11477  101.00000  101.00000  102.00000    66   11651   65.50000   66.16667   66.50000
0000488  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   11495   11496  120.00000  120.00000  121.00000    66   11670   65.50000   66.16667   66.50000
0000489  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   11495   11496  120.00000  120.33333  121.00000    66   11670   65.50000   66.16667   66.50000
0000490  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   11495   11496  120.00000  120.66667  121.00000    66   11670   65.50000   66.16667   66.50000
0000491  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   11650   11651  100.00000  100.00000  101.00000    67   11825   66.50000   66.50000   67.50000
0000492  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11650   11651  100.00000  100.33333  101.00000    67   11825   66.50000   66.50000   67.50000
0000493  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11650   11651  100.00000  100.66667  101.00000    67   11825   66.50000   66.50000   67.50000
0000494  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   11651   11652  101.00000  101.00000  102.00000    67   11826   66.50000   66.50000   67.50000
0000495  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   11670   11671  120.00000  120.00000  121.00000    67   11845   66.50000   66.50000   67.50000
0000496  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11670   11671  120.00000  120.33333  121.00000    67   11845   66.50000   66.50000   67.50000
0000497  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11670   11671  120.00000  120.66667  121.00000    67   11845   66.50000   66.50000   67.50000
0000498  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   11650   11651  100.00000  100.00000  101.00000    67   11825   66.50000   66.83333   67.50000
0000499  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   11650   11651  100.00000  100.33333  101.00000    67   11825   66.50000   66.83333   67.50000
0000500  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   11650   11651  100.00000  100.66667  101.00000    67   11825   66.50000   66.83333   67.50000
0000501  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   11651   11652  101.00000  101.00000  102.00000    67   11826   66.50000   66.83333   67.50000
0000502  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   11670   11671  120.00000  120.00000  121.00000    67   11845   66.50000   66.83333   67.50000
0000503  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   11670   11671  120.00000  120.33333  121.00000    67   11845   66.50000   66.83333   67.50000
0000504  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   11670   11671  120.00000  120.66667  121.00000    67   11845   66.50000   66.83333   67.50000
0000505  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   11650   11651  100.00000  100.00000  101.00000    67   11825   66.50000   67.16667   67.50000
0000506  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   11650   11651  100.00000  100.33333  101.00000    67   11825   66.50000   67.16667   67.50000
0000507  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   11650   11651  100.00000  100.66667  101.00000    67   11825   66.50000   67.16667   67.50000
0000508  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   11651   11652  101.00000  101.00000  102.00000    67   11826   66.50000   67.16667   67.50000
0000509  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   11670   11671  120.00000  120.00000  121.00000    67   11845   66.50000   67.16667   67.50000
0000510  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   11670   11671  120.00000  120.33333  121.00000    67   11845   66.50000   67.16667   67.50000
0000511  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   11670   11671  120.00000  120.66667  121.00000    67   11845   66.50000   67.16667   67.50000
0000512  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   11825   11826  100.00000  100.00000  101.00000    68   12000   67.50000   67.50000   68.50000
0000513  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11825   11826  100.00000  100.33333  101.00000    68   12000   67.50000   67.50000   68.50000
0000514  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   11825   11826  100.00000  100.66667  101.00000    68   12000   67.50000   67.50000   68.50000
0000515  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   11826   11827  101.00000  101.00000  102.00000    68   12001   67.50000   67.50000   68.50000
0000516  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   11845   11846  120.00000  120.00000  121.00000    68   12020   67.50000   67.50000   68.50000
0000517  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11845   11846  120.00000  120.33333  121.00000    68   12020   67.50000   67.50000   68.50000
0000518  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   11845   11846  120.00000  120.66667  121.00000    68   12020   67.50000   67.50000   68.50000
0000519  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   11825   11826  100.00000  100.00000  101.00000    68   12000   67.50000   67.83333   68.50000
0000520  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   11825   11826  100.00000  100.33333  101.00000    68   12000   67.50000   67.83333   68.50000
0000521  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   11825   11826  100.00000  100.66667  101.00000    68   12000   67.50000   67.83333   68.50000
0000522  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   11826   11827  101.00000  101.00000  102.00000    68   12001   67.50000   67.83333   68.50000
